Date,price
6/25/18,384.480011
6/22/18,411.089996
6/21/18,415.440002
6/20/18,416.76001
6/19/18,404.980011
6/18/18,390.399994
6/15/18,391.980011
6/14/18,392.869995
6/13/18,379.929993
6/12/18,363.829987
6/11/18,361.450012
6/8/18,360.570007
6/7/18,361.399994
6/6/18,367.450012
6/5/18,365.799988
6/4/18,361.809998
6/1/18,359.929993
5/31/18,351.600006
5/30/18,353.540009
5/29/18,349.730011
5/25/18,351.290009
5/24/18,349.290009
5/23/18,344.720001
5/22/18,331.619995
5/21/18,331.820007
5/18/18,324.179993
5/17/18,325.220001
5/16/18,328.190002
5/15/18,326.130005
5/14/18,328.529999
5/11/18,326.459991
5/10/18,329.600006
5/9/18,330.299988
5/8/18,326.890015
5/7/18,326.26001
5/4/18,320.089996
5/3/18,311.690002
5/2/18,313.359985
5/1/18,313.299988
4/30/18,312.459991
4/27/18,311.76001
4/26/18,313.980011
4/25/18,305.76001
4/24/18,307.019989
4/23/18,318.690002
4/20/18,327.769989
4/19/18,332.700012
4/18/18,334.519989
4/17/18,336.059998
4/16/18,307.779999
4/13/18,311.649994
4/12/18,309.25
4/11/18,303.670013
4/10/18,298.070007
4/9/18,289.929993
4/6/18,288.850006
4/5/18,293.970001
4/4/18,288.940002
4/3/18,283.670013
4/2/18,280.290009
3/29/18,295.350006
3/28/18,285.769989
3/27/18,300.690002
3/26/18,320.350006
3/23/18,300.940002
3/22/18,306.700012
3/21/18,316.480011
3/20/18,317.5
3/19/18,313.480011
3/16/18,318.450012
3/15/18,321.089996
3/14/18,321.549988
3/13/18,315.880005
3/12/18,321.299988
3/9/18,331.440002
3/8/18,317
3/7/18,321.160004
3/6/18,325.220001
3/5/18,315
3/2/18,301.049988
3/1/18,290.390015
2/28/18,291.380005
2/27/18,290.609985
2/26/18,294.160004
2/23/18,285.929993
2/22/18,278.140015
2/21/18,281.040009
2/20/18,278.549988
2/16/18,278.519989
2/15/18,280.269989
2/14/18,266
2/13/18,258.269989
2/12/18,257.950012
2/9/18,249.470001
2/8/18,250.100006
2/7/18,264.559998
2/6/18,265.720001
2/5/18,254.259995
2/2/18,267.429993
2/1/18,265.070007
1/31/18,270.299988
1/30/18,278.799988
1/29/18,284.589996
1/26/18,274.600006
1/25/18,269.700012
1/24/18,261.299988
1/23/18,250.289993
1/22/18,227.580002
1/19/18,220.460007
1/18/18,220.330002
1/17/18,217.5
1/16/18,221.529999
1/12/18,221.229996
1/11/18,217.240005
1/10/18,212.520004
1/9/18,209.309998
1/8/18,212.050003
1/5/18,209.990005
1/4/18,205.630005
1/3/18,205.050003
1/2/18,201.070007
12/29/17,191.960007
12/28/17,192.710007
12/27/17,186.240005
12/26/17,187.759995
12/22/17,189.940002
12/21/17,188.619995
12/20/17,188.820007
12/19/17,187.020004
12/18/17,190.419998
12/15/17,190.119995
12/14/17,189.559998
12/13/17,187.860001
12/12/17,185.729996
12/11/17,186.220001
12/8/17,188.539993
12/7/17,185.199997
12/6/17,185.300003
12/5/17,184.210007
12/4/17,184.039993
12/1/17,186.820007
11/30/17,187.580002
11/29/17,188.149994
11/28/17,199.179993
11/27/17,195.050003
11/24/17,195.75
11/22/17,196.320007
11/21/17,196.229996
11/20/17,194.100006
11/17/17,193.199997
11/16/17,195.509995
11/15/17,192.119995
11/14/17,195.710007
11/13/17,195.080002
11/10/17,192.020004
11/9/17,193.899994
11/8/17,196.440002
11/7/17,195.889999
11/6/17,200.130005
11/3/17,200.009995
11/2/17,199.320007
11/1/17,198
10/31/17,196.429993
10/30/17,198.369995
10/27/17,199.539993
10/26/17,195.210007
10/25/17,193.770004
10/24/17,196.020004
10/23/17,192.470001
10/20/17,194.160004
10/19/17,195.130005
10/18/17,195.539993
10/17/17,199.479996
10/16/17,202.679993
10/13/17,199.490005
10/12/17,195.860001
10/11/17,194.949997
10/10/17,195.080002
10/9/17,196.869995
10/6/17,198.020004
10/5/17,194.389999
10/4/17,184.449997
10/3/17,179.190002
10/2/17,177.009995
9/29/17,181.350006
9/28/17,180.699997
9/27/17,181.970001
9/26/17,179.380005
9/25/17,178.550003
9/22/17,187.350006
9/21/17,188.779999
9/20/17,185.509995
9/19/17,185.679993
9/18/17,184.619995
9/15/17,182.350006
9/14/17,182.630005
9/13/17,183.639999
9/12/17,185.149994
9/11/17,181.740005
9/8/17,176.419998
9/7/17,179
9/6/17,179.25
9/5/17,174.520004
9/1/17,174.740005
8/31/17,174.710007
8/30/17,174.690002
8/29/17,168.809998
8/28/17,167.119995
8/25/17,165.949997
8/24/17,168.130005
8/23/17,169.059998
8/22/17,169.339996
8/21/17,166.759995
8/18/17,166.539993
8/17/17,166.089996
8/16/17,169.979996
8/15/17,168.5
8/14/17,171
8/11/17,171.399994
8/10/17,169.139999
8/9/17,175.779999
8/8/17,178.360001
8/7/17,181.330002
8/4/17,180.270004
8/3/17,179.229996
8/2/17,180.740005
8/1/17,182.029999
7/31/17,181.660004
7/28/17,184.039993
7/27/17,182.679993
7/26/17,189.080002
7/25/17,186.970001
